5;0;-2.4708917;8.46855;3.2729738
5;0;-2.4708917;8.46855;3.2729738
5;13;37.0
5;5;980.2429
8;0;-2.4708917;8.46855;3.2729738
8;12;0.539204;0.187851;0.12828;0.810872
8;2;-0.8399669;-0.5795164;-0.13917232
8;1;-1.6309248;9.048066;3.412146
16;0;-2.9832664;8.526012;0.95531565
16;12;0.578123;0.138613;0.095156;0.798438
16;2;-1.8915504;-0.78609276;-1.9192152
16;1;-1.0917159;9.312105;2.8745308
26;0;-3.0910087;8.490098;1.8819
26;12;0.587122;0.131966;0.088567;0.793743
26;2;-2.056457;-0.8794079;-0.8222393
26;1;-1.0345515;9.369506;2.7041392
37;0;-2.978478;8.420665;2.9952378
37;12;0.58669;0.129015;0.086148;0.794812
37;2;-1.9585766;-0.9431696;0.26604772
37;1;-1.0199014;9.363834;2.72919
46;0;-2.743839;8.2578535;4.1971636
46;12;0.586274;0.12457;0.082566;0.796207
46;2;-1.7479305;-1.0992746;1.436296
46;1;-0.99590856;9.357128;2.7608676
57;0;-2.6097596;8.032792;5.1261425
57;12;0.586033;0.119453;0.078286;0.7976
57;2;-1.6409111;-1.3182678;2.3352423
57;1;-0.9688485;9.35106;2.7909002
66;0;-2.595394;7.9394155;5.705557
66;12;0.5859;0.114548;0.074102;0.798817
66;2;-1.6522585;-1.4066186;2.8890884
66;1;-0.9431354;9.346034;2.8164685
76;0;-2.6241252;7.80773;5.952167
76;12;0.585748;0.11053;0.070568;0.799814
76;2;-1.7009592;-1.533876;3.1144679
76;1;-0.923166;9.341606;2.8376992
87;0;-2.6696165;7.735902;5.930619
87;12;0.585545;0.107697;0.067986;0.800572
87;2;-1.7593565;-1.6018496;3.0761306
87;1;-0.9102599;9.337751;2.8544881
95;0;-2.7222905;7.7766047;5.8204823
95;12;0.585295;0.10593;0.066323;0.801129
95;2;-1.8191946;-1.5578041;2.9528499
95;1;-0.9030959;9.334409;2.8676324
101;5;980.27856
106;0;-2.6863763;7.8627987;5.7366824
106;12;0.584983;0.104907;0.065224;0.801582
106;2;-1.7854074;-1.4683132;2.8576574
106;1;-0.9009689;9.331112;2.879025
117;13;38.0
117;0;-2.7773588;7.9777236;5.33205
118;12;0.58476;0.104389;0.064472;0.801874
118;2;-1.8750259;-1.3510289;2.445783
118;1;-0.9023329;9.3287525;2.886267
126;0;-2.7893302;8.0375805;4.9800916
126;12;0.584692;0.104159;0.064002;0.80199
126;2;-1.8849018;-1.2901821;2.0913239
126;1;-0.9044284;9.327763;2.8887677
136;0;-2.5379312;8.140534;4.6760187
136;12;0.584782;0.103815;0.063447;0.802013
136;2;-1.6326144;-1.1873455;1.7879121
136;1;-0.9053169;9.32788;2.8881066
145;0;-2.3056867;8.090255;4.4677167
145;12;0.585002;0.103178;0.06262;0.802
145;2;-1.4012011;-1.2384701;1.5820715
145;1;-0.9044856;9.328725;2.8856452
156;0;-2.1500587;8.183631;4.348003
156;12;0.585268;0.102208;0.061452;0.80202
156;2;-1.24771;-1.1459761;1.464556
156;1;-0.9023487;9.329607;2.883447
166;4;1.86;-31.92;-19.439999
