5;0;-1.8435916;7.7694216;4.1804037
6;5;980.2261
6;13;25.0
6;0;-1.8435916;7.7694216;4.1804037
6;12;0.528742;-0.043465;-0.255213;0.808336
6;2;0.11396301;-0.8308945;-0.105939865
6;1;-1.9575546;8.600316;4.2863436
12;0;-1.8435916;7.7694216;4.1804037
12;12;0.541071;-0.098006;-0.273301;0.789267
12;2;-0.4604156;-1.131773;0.30409002
12;1;-1.383176;8.901195;3.8763137
20;12;0.546729;-0.107418;-0.274877;0.783575
20;2;-0.5468937;-1.2120962;0.46272755
20;1;-1.2966979;8.981518;3.7176762
21;0;-1.9680939;7.9609637;4.4725056
32;0;-1.8627458;7.7742105;5.4661293
32;12;0.545598;-0.108559;-0.27472;0.784261
32;2;-0.59282196;-1.2030816;1.7290547
32;1;-1.2699238;8.977292;3.7370746
40;0;-1.6185298;7.6521025;6.407079
41;12;0.544401;-0.109733;-0.274534;0.784994
41;2;-0.37667775;-1.3205299;2.649441
41;1;-1.241852;8.972632;3.7576382
51;0;-1.3910737;7.5276;6.88354
51;12;0.543437;-0.11031;-0.27391;0.785799
51;2;-0.17168868;-1.4405284;3.1078248
51;1;-1.219385;8.968128;3.7757154
60;0;-1.4221992;7.678439;7.1109962
60;12;0.542913;-0.109673;-0.272448;0.786758
60;2;-0.2134422;-1.2852583;3.3213675
60;1;-1.208757;8.963697;3.7896287
72;0;-1.4245936;7.656891;6.9505796
72;12;0.542892;-0.107678;-0.269954;0.787907
72;2;-0.21414697;-1.3027878;3.1519983
72;1;-1.2104466;8.959679;3.7985814
80;0;-1.3791022;7.7095647;6.6776323
81;12;0.543287;-0.104872;-0.266858;0.789067
81;2;-0.1585772;-1.247354;2.875768
81;1;-1.220525;8.956919;3.8018644
91;0;-1.3575538;7.8364615;6.1724405
91;12;0.544149;-0.101771;-0.263436;0.790028
91;2;-0.122965455;-1.1209931;2.376393
91;1;-1.2345884;8.957455;3.7960474
98;5;980.2268
101;0;-1.3551595;7.8747697;5.4254265
101;12;0.545326;-0.098765;-0.260057;0.790717
101;2;-0.10538685;-1.0862155;1.6427066
101;1;-1.2497727;8.960985;3.7827199
111;0;-1.4341706;8.056735;5.236279
111;12;0.54651;-0.096207;-0.257047;0.7912
111;2;-0.17186308;-0.90906143;1.4691315
111;1;-1.2623075;8.965796;3.7671475
121;0;-1.4557191;8.097438;5.00164
121;12;0.547548;-0.094242;-0.254564;0.791521
121;2;-0.18494439;-0.8734188;1.2494264
121;1;-1.2707747;8.970857;3.7522135
132;0;-1.3575538;8.102226;4.850801
132;12;0.548439;-0.092634;-0.252435;0.791776
132;2;-0.08073151;-0.8733082;1.1118474
132;1;-1.2768223;8.975534;3.7389536
142;0;-1.2953026;8.1549;5.008823
142;12;0.54903;-0.091416;-0.250848;0.792012
142;2;-0.014151931;-0.8234787;1.2781935
142;1;-1.2811507;8.978378;3.7306294
151;0;-1.324034;8.162083;5.152479
151;12;0.549369;-0.090279;-0.249595;0.792303
151;2;-0.037569523;-0.81688404;1.4251003
151;1;-1.2864645;8.978967;3.7273788
161;0;-1.5059988;8.12138;5.2434616
161;12;0.549508;-0.088882;-0.248412;0.792736
161;2;-0.21065009;-0.8555126;1.5141695
161;1;-1.2953488;8.976892;3.7292922
161;4;3.84;-25.74;-26.82
161;6;0.43813255;-0.9792902;0.2796862
161;7;0.96757585;0.23656635;-0.08850584;0.0;-0.20025522;0.5049429;-0.83960134;0.0;-0.15393102
172;0;-1.8795058;7.9944835;5.7893567
172;12;0.549453;-0.086978;-0.247098;0.793396
172;2;-0.57010734;-0.97714853;2.052313
172;1;-1.3093984;8.971632;3.7370436
172;4;3.6;-25.859999;-27.3
172;6;0.7053868;-0.92005455;0.31391388
172;7;0.8834355;0.39274234;-0.25552925;0.0;-0.42959583;0.46121475;-0.776356;0.0;-0.18705398
180;0;-2.135693;7.649708;6.0072355
180;4;3.48;-25.439999;-27.539999
180;6;0.9185733;-0.87599415;0.34158406
180;7;0.7763936;0.50881684;-0.37191176;0.0;-0.592636;0.3885926;-0.7055339;0.0;-0.2144654
180;12;0.549252;-0.084725;-0.245743;0.794199
180;2;-0.8081409;-1.3142757;2.258272
180;1;-1.3275522;8.963984;3.7489636
192;0;-2.2530127;7.3145094;6.1461034
192;4;3.4199998;-25.439999;-27.3
192;6;1.117631;-0.8407844;0.35136467
192;7;0.64164907;0.5995677;-0.47833562;0.0;-0.7318499;0.2919685;-0.6157517;0.0;-0.2295259
192;12;0.549185;-0.08202;-0.243966;0.795077
192;2;-0.90420115;-1.6419907;2.38685
192;1;-1.3488115;8.9565;3.7592533
198;5;980.2246
201;0;-2.300898;7.257047;5.9258304
201;4;3.6;-25.32;-27.72
201;6;1.0608968;-0.85142505;0.37036473
201;7;0.6926305;0.5750939;-0.43535027;0.0;-0.6807218;0.32160798;-0.6581687;0.0;-0.23849672
201;12;0.549397;-0.079129;-0.241743;0.795902
201;2;-0.931224;-1.694366;2.1620076
201;1;-1.3696741;8.951413;3.7638228
211;0;-2.0902019;7.5228114;5.516409
211;4;3.78;-25.5;-27.42
211;6;0.8439831;-0.9057855;0.36219093
211;7;0.82974297;0.46113205;-0.31445798;0.0;-0.5135391;0.41003624;-0.75375587;0.0;-0.21864179
211;12;0.550038;-0.07648;-0.239258;0.796469
211;2;-0.7037957;-1.4284368;1.7583239
212;1;-1.3864062;8.951248;3.758085
221;0;-1.9968252;8.004061;5.334444
221;4;4.44;-26.039999;-27.119999
221;6;0.6620066;-0.9523077;0.35818028
221;7;0.9142793;0.3564063;-0.19253026;0.0;-0.35039657;0.45732677;-0.81735826;0.0;-0.2032624
221;12;0.550831;-0.074646;-0.237113;0.796736
221;2;-0.6016127;-0.9507141;1.5880456
221;1;-1.3952125;8.954775;3.7463984
231;0;-1.9752767;7.9585695;5.2578273
231;4;4.68;-25.619999;-27.599998
231;6;0.6061981;-0.9562331;0.35936943
231;7;0.9330293;0.32851708;-0.14674018;0.0;-0.29721332;0.4738628;-0.8289258;0.0;-0.20278157
231;12;0.551692;-0.073582;-0.235454;0.796732
231;2;-0.57737887;-1.0022736;1.5269537
231;1;-1.3978978;8.960843;3.7308736
241;0;-2.0686533;7.8173075;5.3440213
241;4;4.74;-25.74;-27.18
241;6;0.6845699;-0.9382353;0.36933362
241;7;0.90655637;0.3738471;-0.19594358;0.0;-0.36415064;0.45800686;-0.8109402;0.0;-0.21342413
241;12;0.552469;-0.073041;-0.234091;0.796644
241;2;-0.6733562;-1.1502733;1.6284187
241;1;-1.3952972;8.967581;3.7156026
253;0;-2.0351336;7.6975937;5.7390766
253;4;4.8599997;-25.859999;-26.76
253;6;0.7164411;-0.90153235;0.34077576
