2;0;0.2097608;9.238793;2.0892665
2;0;0.17764018;9.265034;2.0074136
2;0;0.14825855;9.283154;1.9292573
2;3;0.24767968;-0.03371976;-0.09004153
2;0;0.11725842;9.310448;1.8683871
2;3;0.23120376;-0.028640853;-0.09063495
2;13;76.5
2;0;0.07436391;9.337511;1.8108209
2;3;0.21282545;-0.025307273;-0.09054768
2;0;0.025589228;9.354796;1.759882
2;3;0.19175932;-0.024260076;-0.08894198
2;12;0.545008;0.071924;0.116138;0.827226
3;2;0.1902;-0.2588;-1.0843999
3;1;0.074499995;9.0064;3.8792999
4;0;-0.016194379;9.375388;1.7361027
4;3;0.1680403;-0.024783675;-0.085748024
6;0;-0.047366887;9.406398;1.7212874
6;3;0.14292501;-0.027838001;-0.08192576
8;0;-0.08616253;9.434802;1.7199466
8;3;0.11690215;-0.034766957;-0.07723082
10;0;-0.12691185;9.455937;1.7316974
10;3;0.09086184;-0.044540804;-0.07183775
12;4;6.4375;-20.125;-24.9375
12;6;-0.21268405;-1.389195;0.07315675
12;7;0.9596787;-0.038122855;0.27850243;0.0;0.2807894;0.17653553;-0.94339424;0.0;-0.013200688
12;0;-0.15148593;9.485991;1.7627167
13;3;0.06478662;-0.05607743;-0.06679375
14;0;-0.17749654;9.5027685;1.7983711
14;3;0.03806563;-0.070249505;-0.06190683
15;12;0.632277;0.095576;0.103883;0.761773
15;2;0.0023999999;-0.1683;-0.0311
15;1;-0.1397;9.6414995;1.7865
16;0;-0.19859424;9.53216;1.8394653
16;3;0.012688544;-0.085486226;-0.056129787
18;0;-0.20268354;9.556629;1.9076233
18;3;-0.011519173;-0.100216806;-0.04967207
20;0;-0.20473297;9.584162;2.0051153
20;3;-0.035273105;-0.11377801;-0.04358087
22;4;6.4375;-20.4375;-24.0
22;6;-0.19771644;-1.3635175;0.101752706
22;7;0.95592034;-0.04042497;0.2908301;0.0;0.29288107;0.20178813;-0.93461335;0.0;-0.02090434
22;0;-0.1995232;9.593518;2.1072614
22;3;-0.056618482;-0.12529719;-0.037297685
24;0;-0.18641256;9.607874;2.2239835
24;3;-0.07541568;-0.1344078;-0.030647982
24;12;0.631866;0.097625;0.104407;0.761782
25;2;-0.021599999;-0.059499998;0.3096
25;1;-0.1647;9.6406;1.7889999
26;0;-0.17293797;9.620093;2.3499281
26;3;-0.09220574;-0.1409528;-0.024469515
28;0;-0.17347427;9.625132;2.482998
28;3;-0.10662217;-0.14425147;-0.019111356
30;0;-0.1572799;9.609119;2.6163645
30;3;-0.118490405;-0.14465289;-0.013770647
32;4;6.375;-20.375;-24.1875
32;6;-0.26223856;-1.3045037;0.060041655
