2;0;0.79245204;4.6422324;8.68534
2;0;0.7873188;4.6309223;8.673742
2;0;0.78150576;4.619162;8.665918
2;3;-0.004694936;0.05565855;0.013055063
2;0;0.7659338;4.612468;8.640482
2;3;-0.0024085543;0.054890607;0.013002703
2;0;0.7528136;4.6013203;8.617976
2;13;71.3
2;3;-2.0943952E-4;0.05363397;0.012671091
2;0;0.74312186;4.598955;8.615669
2;3;0.0019198621;0.050597094;0.011588986
2;0;0.7244758;4.6043277;8.614261
2;3;0.0034382986;0.045884706;0.011466813
7;4;0.125;29.875;-34.5
7;6;-0.07080219;-0.48940203;-0.08390446
7;7;0.9967725;-0.06243881;-0.050456896;0.0;0.031195806;0.88040274;-0.47319946;0.0;0.0739684
7;0;0.7078697;4.6069136;8.6017065
7;3;0.004363323;0.040805798;0.011100294
7;0;0.6944909;4.6082926;8.597205
7;3;0.0047298423;0.035273105;0.0090582585
7;12;0.243643;-0.03097;0.023078;0.969095
7;2;-0.0026;-0.0176;-0.032899998
7;1;0.6989;4.6169;8.6235
8;0;0.70148194;4.608436;8.60252
8;3;0.0052010813;0.029548423;0.007278023
10;0;0.70817614;4.608005;8.596104
11;3;0.0047647487;0.02310816;0.006544985
12;0;0.7164409;4.604155;8.605546
12;3;0.0036477381;0.015760323;0.005934119
14;4;0.125;30.625;-34.5625
14;6;-0.069112934;-0.4898358;-0.08306184
14;7;0.9968689;-0.06093742;-0.05038987;0.0;0.029878931;0.88030356;-0.47346914;0.0;0.07321036
15;0;0.71800196;4.6052375;8.613591
15;3;0.0025481808;0.008656833;0.0044331364
16;0;0.71196854;4.60472;8.621883
16;3;0.0014835298;0.0010471975;0.0022340214
17;12;0.24361;-0.030908;0.022835;0.969111
17;2;0.0094;-0.026999999;-0.0235
17;1;0.69659996;4.6165;8.623899
18;0;0.7069216;4.5805483;8.627717
18;3;0.0010471975;-0.00710349;7.15585E-4
20;0;0.69391626;4.5681653;8.621271
20;3;0.0015009831;-0.01452114;8.726646E-5
22;0;0.685278;4.567514;8.627113
22;3;0.0016755161;-0.021642083;-1.3962634E-4
24;4;0.3125;30.5625;-34.5
24;6;-0.07054336;-0.48561966;-0.07926663
24;7;0.9969858;-0.062335823;-0.04619074;0.0;0.03339599;0.88218623;-0.46971485;0.0;0.07002889
24;0;0.6714395;4.5653405;8.627871
24;3;0.0011170107;-0.029269172;-5.5850536E-4
26;0;0.659344;4.5709333;8.6412
26;3;0.0015184365;-0.036808994;-0.0010471975
27;12;0.243454;-0.030674;0.023482;0.969142
27;2;-0.028299998;-0.063099995;-0.0154
28;1;0.6951;4.6134;8.6257
29;0;0.6567966;4.5658674;8.653622
29;3;0.0020071287;-0.042708207;-0.001553343
30;0;0.65995693;4.559786;8.673311
31;3;0.0018849556;-0.047944196;-0.0024085543
32;0;0.68514395;4.562017;8.680532
33;3;0.0021467549;-0.052290063;-0.0033684855
34;4;0.1875;30.375;-34.375
34;6;-0.06745636;-0.48259714;-0.078765504
34;7;0.9970938;-0.059707046;-0.04732062;0.0;0.030763473;0.88377815;-0.466894;0.0;0.06969778
34;0;0.6930735;4.5589337;8.683654
34;3;0.0032114058;-0.055641096;-0.0043982295
36;0;0.6951421;4.555687;8.706112
36;3;0.003630285;-0.05794493;-0.005131268
37;12;0.243014;-0.030795;0.023204999;0.969255
37;2;-0.0095;-0.0554;0.0393
37;1;0.696;4.6057;8.6297
39;0;0.7155407;4.5548153;8.713639
39;3;0.00413643;-0.058887407;-0.0067020645
40;0;0.7241024;4.576871;8.712873
40;3;0.004956735;-0.05864306;-0.008918633
42;0;0.72972393;4.5941095;8.713899
42;3;0.0056199604;-0.057595864;-0.010122909
44;4;0.125;30.0625;-34.625
44;6;-0.07054178;-0.48374277;-0.08354759
44;7;0.99676913;-0.062396057;-0.05057575;0.0;0.03152152;0.88305867;-0.46820262;0.0;0.07387536
45;0;0.7316202;4.5914755;8.718093
45;3;0.0068242373;-0.056217056;-0.011885692
46;0;0.7422791;4.585586;8.722306
46;3;0.007644542;-0.053459436;-0.014172073
47;12;0.24236;-0.031077;0.023153;0.96941197
47;2;0.024699999;-0.0142;0.0726
47;1;0.70089996;4.5938997;8.6356
48;0;0.74762297;4.6017995;8.715574
49;3;0.008604473;-0.04979424;-0.015428711
50;0;0.732348;4.6056204;8.706074
51;3;0.009302605;-0.045465827;-0.016249016
52;0;0.73961675;4.6058216;8.701956
53;3;0.00991347;-0.04024729;-0.01691224
55;4;0.0;30.125;-34.4375
55;6;-0.068270035;-0.4853143;-0.08479053
55;7;0.9967813;-0.06033988;-0.0527837;0.0;0.028557712;0.8824678;-0.46950498;0.0;0.07490979
55;0;0.7441466;4.61423;8.68307
55;3;0.010471975;-0.033999015;-0.017488198
56;0;0.7585597;4.6214223;8.662777
56;3;0.011327187;-0.026738444;-0.017715093
57;12;0.241965;-0.031499;0.022953;0.969501
57;2;0.0275;0.012399999;0.0301
57;1;0.7079;4.5868;8.6388
58;0;0.7557729;4.628356;8.648976
58;3;0.012304571;-0.01966986;-0.017191494
60;0;0.75379044;4.6290355;8.627353
60;3;0.013020156;-0.013002703;-0.01665044
63;0;0.7536851;4.6354713;8.62808
63;3;0.013945181;-0.006510078;-0.016126841
64;4;0.125;30.0625;-34.625
64;6;-0.073218025;-0.4914219;-0.08713142
64;7;0.9965413;-0.06449594;-0.052399762;0.0;0.031921558;0.8793006;-0.47519627;0.0;0.07672336
64;0;0.73793125;4.6308455;8.621338
65;3;0.014329153;-0.0010297443;-0.014957472
66;0;0.72286695;4.6279826;8.608496
67;3;0.01446878;0.0030892328;-0.013526302
68;12;0.242012;-0.031743;0.023;0.969481
68;2;0.022699999;0.0314;-0.0278
68;1;0.7127;4.5874;8.6381
69;0;0.7195917;4.631727;8.6023855
69;3;0.014224433;0.0066671576;-0.012007865
70;0;0.70962226;4.6446652;8.59641
70;3;0.014433873;0.010018189;-0.0104370685
72;0;0.70486253;4.6437364;8.590932
72;3;0.014835299;0.012950343;-0.0094945915
74;4;0.125;29.9375;-34.625
74;6;-0.06908624;-0.49414876;-0.08186391
74;7;0.99695075;-0.060773276;-0.048946746;0.0;0.030109378;0.8782727;-0.4772113;0.0;0.07199029
74;0;0.6925755;4.6377506;8.597386
75;3;0.014049901;0.015097098;-0.008464847
76;0;0.6798862;4.6415143;8.606896
76;3;0.012793263;0.01691224;-0.006161012
77;12;0.242237;-0.031703;0.022995;0.969426
77;2;-0.0255;0.0372;-0.0552
77;1;0.71199995;4.5915;8.636
78;0;0.66927516;4.638871;8.606159
78;3;0.011327187;0.01891937;-0.0036477381
80;0;0.6630981;4.6368313;8.612959
80;3;0.010419616;0.020682152;-0.0019896755
82;0;0.64350396;4.639628;8.6070595
82;3;0.009407325;0.021711895;-6.806784E-4
84;4;0.1875;29.9375;-34.6875
84;6;-0.0647928;-0.49323353;-0.07462583
84;7;0.9974099;-0.057029985;-0.04382907;0.0;0.029340537;0.87895817;-0.47599527;0.0;0.06566992
84;0;0.63591915;4.635491;8.60864
85;3;0.00710349;0.021188296;4.712389E-4
86;0;0.6309488;4.6340446;8.597415
86;3;0.0052185343;0.019390607;0.0018849556
89;12;0.242493;-0.031442;0.02291;0.969372
89;2;-0.0791;0.0324;-0.0433
89;1;0.70669997;4.5962;8.6339
89;0;0.62663925;4.6387854;8.596831
89;3;0.00413643;0.017400933;0.003403392
90;0;0.63058484;4.63867;8.603669
90;3;0.0027576203;0.015009832;0.0049741883
92;0;0.63368773;4.6556306;8.599149
92;3;0.0012391837;0.0118333325;0.005934119
94;4;0.1875;30.125;-34.75
94;6;-0.06370413;-0.49508825;-0.07355896
94;7;0.9974957;-0.05601707;-0.043179393;0.0;0.028642692;0.87814194;-0.47754204;0.0;0.064668134
95;0;0.6489723;4.652288;8.592627
95;3;-6.1086525E-4;0.009581857;0.006318092
