4;0;-1.350371;8.679246;2.7246847
4;13;32.0
4;5;980.2119
5;12;0.452318;-0.317345;-0.653859;0.516882
5;2;1.2331377;0.024015427;-1.0940363
5;1;-2.5835087;8.6552305;3.818721
5;0;-1.350371;8.679246;2.7246847
17;13;31.0
17;12;0.453359;-0.330089;-0.650005;0.512834
17;2;1.1092297;-0.0890255;-0.9137168
17;1;-2.4596007;8.768271;3.6384015
17;0;-1.350371;8.679246;2.7246847
25;12;0.454825;-0.337376;-0.646686;0.510986
25;2;-0.004263401;-0.47426796;0.6491449
25;1;-2.387617;8.83747;3.5168931
25;0;-2.3918805;8.363202;4.166038
35;12;0.454437;-0.335628;-0.644756;0.514906
35;2;0.70515764;-0.626071;2.036563
35;1;-2.3572073;8.833645;3.546886
35;0;-1.6520497;8.207574;5.583449
44;12;0.454012;-0.33438;-0.642739;0.518602
44;2;1.5680394;-0.790885;2.4004629
44;1;-2.322236;8.833254;3.5708587
44;0;-0.7541966;8.042369;5.9713216
54;12;0.454232;-0.332695;-0.640181;0.522641
55;2;1.988931;-0.7289219;2.7510548
55;1;-2.2930038;8.833542;3.588985
55;0;-0.3040729;8.10462;6.3400397
66;12;0.455392;-0.329991;-0.637143;0.52704
66;2;1.9492708;-0.22608566;2.8682897
66;1;-2.2796807;8.831109;3.6034353
66;0;-0.3304099;8.605023;6.471725
76;12;0.457655;-0.326145;-0.63366;0.531653
76;2;1.8631582;-0.19660091;2.6462305
76;1;-2.2869449;8.825567;3.612404
76;0;-0.42378664;8.628966;6.2586346
85;12;0.460656;-0.321696;-0.630077;0.536012
85;2;1.6427548;-0.40725613;2.428266
85;1;-2.3107574;8.818343;3.6148834
85;0;-0.66800267;8.411087;6.0431495
94;12;0.46435;-0.316884;-0.626406;0.539979
94;2;1.0559983;-0.5842972;2.1309428
94;1;-2.3489068;8.811026;3.6081338
94;0;-1.2929084;8.226728;5.7390766
102;5;980.2461
104;12;0.468594;-0.311751;-0.622421;0.543894
104;2;0.3190117;-1.0231323;1.6927946
104;1;-2.3948479;8.804525;3.593764
104;0;-2.0758362;7.781393;5.2865586
114;12;0.473097;-0.306361;-0.618061;0.548015
114;2;0.040641308;-1.0030437;1.8854008
114;1;-2.4420989;8.798802;3.5759401
114;0;-2.4014575;7.7957587;5.461341
124;12;0.477537;-0.300837;-0.613345;0.552505
124;2;-0.03414464;-1.0004253;2.1945012
124;1;-2.4846325;8.79379;3.5589411
124;0;-2.5187771;7.7933645;5.7534423
136;12;0.482176;-0.295091;-0.6081;0.557351
136;2;-0.012876272;-1.2508368;2.0757935
136;1;-2.525055;8.790408;3.538781
136;0;-2.5379312;7.5395713;5.6145744
145;12;0.487084;-0.289379;-0.602097;0.562571
145;2;-0.05070281;-1.2617373;1.5912426
145;1;-2.5590568;8.791732;3.510957
146;0;-2.6097596;7.5299945;5.1021996
154;12;0.491808;-0.284241;-0.595807;0.567754
154;2;-0.15229416;-0.6695461;1.3703415
154;1;-2.5819676;8.798109;3.4780648
154;0;-2.7342618;8.128563;4.8484063
164;12;0.496187;-0.279824;-0.589336;0.572868
164;2;-0.17410445;-0.64263916;1.1142297
164;1;-2.5912828;8.80951;3.4420753
164;4;6.2999997;-22.26;-18.6
164;6;0.8290236;-0.97036;0.51349074
165;7;0.8872848;0.41656065;-0.19799699;0.0;-0.36837012;0.38171348;-0.8477018;0.0;-0.277541
165;0;-2.7653873;8.166871;4.556305
174;12;0.500233;-0.275902;-0.582752;0.577965
174;2;0.4949472;-0.86065865;1.1361873
174;1;-2.5899377;8.824017;3.405752
174;4;6.2999997;-22.02;-18.66
174;6;0.8134581;-0.9925826;0.54550415
174;7;0.90302473;0.39714453;-0.16377637;0.0;-0.3227023;0.3754596;-0.86884594;0.0;-0.28356597
174;0;-2.0949905;7.963358;4.5419393
184;4;6.54;-22.199999;-18.96
184;6;0.37476367;-1.0099678;0.43217376
184;7;0.9748662;0.19469899;0.1082968;0.0;-0.0023293346;0.49497187;-0.8689059;0.0;-0.22277899
184;12;0.503528;-0.273449;-0.577075;0.581951
184;2;0.5763483;-0.40721893;0.2360704
184;1;-2.5779622;8.842249;3.3673131
184;0;-2.0016139;8.43503;3.6033835
196;4;6.6;-21.96;-18.48
196;6;0.39192873;-1.1162491;0.5070421
196;7;0.97454786;0.16770673;0.14876495;0.0;0.0692909;0.4057637;-0.9113477;0.0;-0.21320254
196;12;0.506318;-0.271609;-0.571887;0.585504
196;2;0.5249615;0.19662857;-0.046779633
196;1;-2.560095;8.860913;3.3317246
196;0;-2.0351336;9.057542;3.284945
199;5;980.20044
205;4;6.96;-22.199999;-18.42
205;6;0.3955816;-1.1675406;0.5546587
205;7;0.9710955;0.15121517;0.18468231;0.0;0.11942561;0.3621099;-0.9244534;0.0;-0.20666666
205;12;0.508347;-0.270187;-0.56757;0.588595
205;2;0.95475113;-0.06048584;0.32565904
205;1;-2.539761;8.876205;3.3064559
205;0;-1.5850099;8.81572;3.632115
215;4;7.02;-22.199999;-17.52
215;6;0.07061935;-1.1483369;0.41147637
215;7;0.93998736;0.028930217;0.33998063;0.0;0.2992192;0.40898293;-0.86209095;0.0;-0.16398674
215;12;0.509581;-0.268946;-0.56408;0.591445
215;2;1.4452753;-0.20267773;0.78250885
215;1;-2.5179105;8.886712;3.294941
215;0;-1.0726352;8.684034;4.07745
224;4;7.2;-22.02;-16.98
224;6;-0.3705984;-1.1188085;0.25723702
224;7;0.81855345;-0.1581808;0.5522219;0.0;0.56358117;0.40710357;-0.7187787;0.0;-0.11111447
224;12;0.51052;-0.267777;-0.561055;0.594037
224;2;1.0877289;-0.03352642;0.77222896
224;1;-2.4979568;8.894737;3.288461
224;0;-1.4102279;8.861211;4.06069
234;4;7.02;-22.08;-16.859999
234;6;-0.16123214;-1.1191373;0.3342565
234;7;0.8850176;-0.070066676;0.46025476;0.0;0.44299105;0.43079793;-0.786239;0.0;-0.14318767
234;12;0.511231;-0.266321;-0.55846;0.59652
234;2;0.9250822;-0.29571247;1.1064241
234;1;-2.483755;8.898342;3.2894642
234;0;-1.5586729;8.60263;4.3958883
244;4;6.7799997;-21.9;-16.8
244;6;-0.14079492;-1.0739887;0.34074488
244;7;0.8919522;-0.06688442;0.44715506;0.0;0.4231436;0.47190538;-0.7734694;0.0;-0.15928185
244;12;0.511754;-0.264702;-0.556093;0.598999
244;2;0.757496;-0.56484985;1.3801856
244;1;-2.4717968;8.899321;3.295833
244;0;-1.7143008;8.334471;4.6760187
